Season,Name,Team,Position,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wRC,wRAA,wOBA,wRC+,wSB,UBR,wGDP,BB%+,LD+%,GB%+,FB%+,HR/FB,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerid
2017,Kyle Schwarber,Cubs,LF,129,422,486,89,42,16,1,30,67,59,59,1,150,5,0,0,6,1,1,0.211,12.10%,30.90%,0.39,0.315,0.467,0.782,0.256,2.8,0.244,64,4.8,0.333,103,-0.5,-0.5,0.6,135,74,87,132,24.00%,44.50%,30.20%,25.40%,21.30%,42.30%,36.40%,16478
2017,Andrew Benintendi,Red Sox,LF,151,573,658,155,108,26,1,20,84,90,70,7,112,6,8,1,16,20,5,0.271,10.60%,17.00%,0.63,0.352,0.424,0.776,0.154,4.5,0.301,86,6.2,0.332,102,1.4,-0.4,0.4,126,106,93,105,11.20%,34.30%,37.00%,28.70%,16.60%,49.20%,34.30%,17901
2016,Seth Smith,Mariners,LF,137,378,438,94,63,15,0,16,62,63,48,1,89,8,4,0,11,0,0,0.249,11.00%,20.30%,0.54,0.342,0.415,0.758,0.167,1.8,0.282,56,4.5,0.331,111,-0.3,-1.7,-0.6,137,106,109,86,18.00%,43.00%,39.60%,17.40%,15.00%,51.20%,33.80%,7331
2017,Jon Jay,Cubs,LF,141,379,433,112,89,18,3,2,65,34,37,3,80,12,2,3,11,6,2,0.296,8.50%,18.50%,0.46,0.374,0.375,0.749,0.079,5.3,0.368,56,3.4,0.33,101,0,3.9,-1.1,95,141,106,68,2.90%,28.30%,36.50%,35.20%,11.50%,63.20%,25.30%,5227
2018,Ryan Braun,Brewers,LF,125,405,447,103,57,25,1,20,59,64,34,5,85,2,3,0,8,11,5,0.254,7.60%,19.00%,0.4,0.313,0.469,0.782,0.215,4.6,0.274,58,5.6,0.33,105,0,0,0.1,85,106,112,82,22.00%,39.60%,34.40%,26.00%,16.40%,40.60%,43.00%,3410
2018,Denard Span,Mariners,LF,137,437,501,114,74,22,7,11,63,58,51,0,79,6,7,0,10,9,4,0.261,10.20%,15.80%,0.65,0.341,0.419,0.76,0.158,5.9,0.291,65,6.3,0.33,112,-0.1,2.4,0.1,123,125,95,92,9.20%,38.40%,30.70%,31.00%,19.20%,49.90%,31.00%,8347
2016,Justin Upton,Tigers,LF,153,570,626,140,79,28,2,31,81,87,50,3,179,4,2,0,15,9,4,0.246,8.00%,28.60%,0.28,0.31,0.465,0.775,0.219,4.2,0.301,79,5.8,0.329,105,-0.1,1.5,0,100,90,88,121,18.30%,39.20%,36.40%,24.40%,21.10%,41.00%,37.90%,5222
2016,Brandon Moss,Cardinals,LF,128,413,464,93,44,19,2,28,66,67,39,3,141,7,5,0,8,1,0,0.225,8.40%,30.40%,0.28,0.3,0.484,0.784,0.259,3.9,0.261,59,4.2,0.329,105,0,0.2,0,97,96,60,154,19.40%,46.20%,31.40%,22.40%,19.10%,40.80%,40.10%,4467
2018,Ian Happ,Cubs,LF,142,387,462,90,54,19,2,15,56,44,70,9,167,3,2,0,6,8,4,0.233,15.20%,36.10%,0.42,0.353,0.408,0.761,0.176,4.5,0.362,59,5.4,0.329,106,-0.3,0.7,0,169,103,92,108,17.90%,36.00%,36.50%,27.50%,17.60%,44.10%,38.30%,17919
2018,Teoscar Hernandez,Blue Jays,LF,134,476,523,114,56,29,7,22,67,57,41,0,163,3,3,0,14,5,5,0.239,7.80%,31.20%,0.25,0.302,0.468,0.771,0.229,5.5,0.313,67,5.7,0.328,107,-1.3,1.3,-1.3,94,94,86,120,15.90%,37.70%,36.10%,26.30%,15.80%,46.80%,37.30%,13066
2017,Matt Kemp,Braves,LF,115,438,467,121,78,23,1,19,47,64,27,5,99,0,1,0,25,0,2,0.276,5.80%,21.20%,0.27,0.318,0.463,0.781,0.187,1.7,0.318,60,2.7,0.328,98,-1.1,-1.4,-4,64,113,110,80,19.80%,39.10%,36.80%,24.10%,17.40%,47.90%,34.70%,5631
2018,Wil Myers,Padres,LF,83,312,343,79,42,25,1,11,39,39,30,1,94,0,1,0,10,13,1,0.253,8.70%,27.40%,0.32,0.318,0.446,0.763,0.192,5.6,0.327,44,3.6,0.328,107,2,2.5,-0.8,97,126,101,83,17.50%,50.20%,33.30%,16.40%,12.30%,41.10%,46.60%,10047
2016,Jayson Werth,Nationals,LF,143,525,606,128,79,28,0,21,84,69,71,0,139,4,6,0,17,5,1,0.244,11.70%,22.90%,0.51,0.335,0.417,0.752,0.173,3.4,0.288,76,4.6,0.327,100,0.2,3.6,-1.7,136,82,92,122,12.90%,42.90%,34.20%,23.00%,16.10%,48.00%,36.00%,1327
2018,Tony Kemp,Astros,LF,97,255,295,67,46,15,0,6,37,30,32,1,44,3,1,3,7,9,3,0.263,10.80%,14.90%,0.73,0.351,0.392,0.743,0.129,4.3,0.296,37,3,0.327,110,0.4,-1.7,-0.7,131,110,105,88,9.10%,49.30%,28.80%,21.90%,16.70%,53.00%,30.20%,14894
2018,Marcell Ozuna,Cardinals,LF,148,582,628,163,122,16,2,23,69,88,38,2,110,3,4,0,10,3,0,0.28,6.10%,17.50%,0.35,0.325,0.433,0.758,0.153,3.2,0.309,79,6.1,0.327,107,0.2,3.1,1.1,67,83,109,100,13.90%,42.20%,35.30%,22.50%,15.80%,39.10%,45.20%,10324
2017,Adam Duvall,Reds,LF,157,587,647,146,75,37,3,31,78,99,39,1,170,10,11,0,11,5,3,0.249,6.00%,26.30%,0.23,0.301,0.48,0.782,0.232,3.9,0.29,82,3.1,0.327,96,-0.6,-2,2.3,67,89,75,138,14.90%,43.70%,30.60%,25.70%,17.50%,50.70%,31.80%,10950
2018,Derek Dietrich,Marlins,LF,149,499,551,132,88,26,2,16,72,45,29,2,140,21,2,0,5,2,0,0.265,5.30%,25.40%,0.21,0.33,0.421,0.751,0.156,4.1,0.336,70,5.3,0.326,108,0.1,-1.8,1.4,59,106,94,103,12.30%,41.30%,33.80%,24.90%,19.40%,44.00%,36.60%,10542
2016,Nori Aoki,Mariners,LF,118,417,467,118,86,24,4,4,63,28,34,0,45,9,1,5,9,7,9,0.283,7.30%,9.60%,0.76,0.349,0.388,0.738,0.106,4.8,0.309,58,2.5,0.325,107,-2.6,3.3,-0.1,91,84,138,62,4.90%,31.20%,38.60%,30.20%,23.80%,56.40%,19.80%,13075
2016,Jeremy Hazelbaker,Cardinals,LF,114,200,224,47,25,7,3,12,35,28,18,2,64,0,2,4,1,5,2,0.235,8.00%,28.60%,0.28,0.295,0.48,0.775,0.245,7.2,0.278,27,1.1,0.324,102,0.1,-1.6,1.1,93,70,111,104,25.00%,34.50%,33.80%,31.70%,25.40%,43.70%,31.00%,9399
2016,Angel Pagan,Giants,LF,129,495,543,137,96,24,5,12,71,55,42,1,66,0,3,0,11,15,4,0.277,7.70%,12.20%,0.64,0.331,0.418,0.75,0.141,5.9,0.298,66,2.5,0.324,102,1.1,1,-0.3,90,118,95,95,8.60%,40.10%,33.10%,26.90%,20.40%,55.30%,24.30%,2918
2018,Ben Gamel,Mariners,LF,101,257,293,70,51,14,4,1,37,19,31,1,61,4,1,0,4,7,3,0.272,10.60%,20.80%,0.51,0.358,0.37,0.728,0.097,6.3,0.352,36,1.9,0.323,107,0,0.9,0.1,127,117,111,77,1.80%,37.10%,33.00%,30.00%,13.70%,59.90%,26.40%,12160
2017,Steve Pearce,Blue Jays,LF,92,313,348,79,48,17,1,13,38,37,27,1,68,5,3,0,11,0,0,0.252,7.80%,19.50%,0.4,0.319,0.438,0.757,0.185,1.9,0.281,43,0.5,0.323,100,-0.2,0,-0.8,92,105,94,104,13.80%,42.30%,34.70%,23.00%,19.40%,46.00%,34.70%,9957
2017,Adam Frazier,Pirates,LF,121,406,454,112,80,20,6,6,55,53,36,2,57,8,3,1,9,9,5,0.276,7.90%,12.60%,0.63,0.344,0.399,0.743,0.123,5.7,0.306,56,0.5,0.322,97,-0.6,3.9,-0.6,88,123,108,76,6.40%,32.30%,32.90%,34.80%,17.90%,54.70%,27.50%,15223
2017,Melky Cabrera,White Sox,LF,156,620,666,177,128,30,2,17,78,85,36,1,74,2,6,2,19,1,2,0.285,5.40%,11.10%,0.49,0.324,0.423,0.746,0.137,2.3,0.299,80,-0.9,0.319,98,-1.1,-1.3,-1.4,64,109,113,80,10.60%,38.80%,35.90%,25.30%,19.00%,52.20%,28.90%,4022
2016,Corey Dickerson,Rays,LF,148,510,548,125,62,36,3,24,57,70,33,6,134,2,2,0,12,0,2,0.245,6.00%,24.50%,0.25,0.293,0.469,0.761,0.224,2.7,0.285,65,0.2,0.319,101,-1,-0.2,0.4,75,85,85,126,14.10%,32.50%,33.60%,33.90%,18.30%,50.00%,31.80%,10762
2016,Nomar Mazara,Rangers,LF,145,516,568,137,101,13,3,20,59,64,39,1,112,6,7,0,12,0,2,0.266,6.90%,19.70%,0.35,0.32,0.419,0.739,0.153,2.4,0.299,67,0.1,0.318,91,-1.1,-2.9,0.6,86,105,111,83,16.40%,37.20%,35.30%,27.50%,20.70%,50.60%,28.70%,14553
2016,Trayce Thompson,Dodgers,LF,80,236,262,53,29,11,0,13,31,32,26,0,66,0,0,0,3,5,1,0.225,9.90%,25.20%,0.39,0.302,0.436,0.738,0.212,3.7,0.255,31,0,0.318,100,0.5,2.6,1.1,115,78,116,93,24.10%,41.20%,41.80%,17.10%,19.40%,49.40%,31.20%,9952
2018,Marwin Gonzalez,Astros,LF,145,489,552,121,77,25,3,16,61,68,53,3,126,3,2,5,14,2,3,0.247,9.60%,22.80%,0.42,0.324,0.409,0.733,0.162,3.2,0.301,66,1.3,0.318,103,-1.1,-1.5,-0.1,116,107,98,98,12.50%,44.10%,35.40%,20.50%,17.30%,44.30%,38.40%,5497
2017,Daniel Descalso,Diamondbacks,LF,131,344,398,80,49,16,5,10,47,51,48,0,89,4,2,0,6,4,0,0.233,12.10%,22.40%,0.54,0.332,0.395,0.727,0.163,5.8,0.283,47,-1.1,0.318,88,0.5,-0.2,0.3,134,87,88,123,9.00%,43.60%,34.60%,21.80%,16.00%,47.10%,37.00%,8392
2017,Nomar Mazara,Rangers,LF,148,554,616,140,88,30,2,20,64,101,55,6,127,4,3,0,12,2,2,0.253,8.90%,20.60%,0.43,0.323,0.422,0.745,0.17,2.6,0.293,73,-1.8,0.317,87,-0.8,-1.9,0.5,106,95,107,94,13.60%,35.40%,38.80%,25.80%,20.90%,46.50%,32.60%,14553
2016,Brett Gardner,Yankees,LF,148,547,634,143,108,22,6,7,80,41,70,0,106,8,5,4,6,16,4,0.261,11.00%,16.70%,0.66,0.351,0.362,0.713,0.101,6,0.31,74,-0.5,0.317,96,1.1,4.5,1.5,138,101,119,76,5.90%,33.60%,38.20%,28.20%,16.90%,57.30%,25.80%,9927
2017,Leury Garcia,White Sox,LF,87,300,326,81,55,15,2,9,41,33,13,0,69,8,2,3,4,8,5,0.27,4.00%,21.20%,0.19,0.316,0.423,0.739,0.153,5.4,0.321,39,-1.1,0.317,98,-0.7,-0.5,0.6,47,102,128,66,16.40%,39.00%,36.00%,25.00%,23.70%,49.60%,26.70%,5913
2016,Ryan Rua,Rangers,LF,99,240,269,62,45,8,1,8,40,22,21,2,76,6,2,0,8,9,0,0.258,7.80%,28.30%,0.28,0.331,0.4,0.731,0.142,6.6,0.342,31,-0.3,0.317,90,1.6,2.1,-1,97,95,118,80,17.00%,37.40%,42.20%,20.50%,16.30%,51.20%,32.50%,12409
2017,Matt Szczur,Padres,LF,119,195,237,44,27,12,2,3,28,18,34,0,44,4,1,3,2,0,2,0.226,14.30%,18.60%,0.77,0.35,0.354,0.704,0.128,3.9,0.275,28,-1,0.316,94,-1,0.7,0.8,159,91,87,121,4.70%,41.30%,31.60%,27.10%,25.80%,54.20%,20.00%,11255
2017,Randal Grichuk,Cardinals,LF,122,412,442,98,48,25,3,22,53,59,26,3,133,2,2,0,9,6,1,0.238,5.90%,30.10%,0.2,0.285,0.473,0.758,0.235,5.2,0.293,52,-2,0.315,95,0.6,1.9,0.5,65,104,81,121,18.30%,51.30%,27.80%,21.00%,18.20%,41.60%,40.20%,10243
2017,Ben Gamel,Mariners,LF,134,509,550,140,97,27,5,11,68,59,36,1,122,1,3,1,8,4,1,0.275,6.50%,22.20%,0.3,0.322,0.413,0.735,0.138,4.9,0.34,64,-2.6,0.315,99,0,3.1,0.3,78,107,104,92,8.50%,34.30%,35.00%,30.70%,18.70%,51.90%,29.40%,12160
2018,Phillip Ervin,Reds,LF,78,218,247,55,37,10,1,7,27,31,20,1,60,5,4,0,5,6,1,0.252,8.10%,24.30%,0.33,0.324,0.404,0.728,0.151,5.1,0.31,29,0.1,0.315,94,0.6,1.7,0.1,90,127,84,103,12.30%,35.20%,30.30%,34.60%,19.80%,45.70%,34.60%,14738
2017,Delino DeShields,Rangers,LF,120,376,440,101,78,15,2,6,75,22,44,0,109,3,4,13,2,29,8,0.269,10.00%,24.80%,0.4,0.347,0.367,0.714,0.098,7.1,0.358,51,-2.2,0.315,86,2.1,5.3,1.8,119,99,104,96,6.80%,39.40%,31.00%,29.60%,20.10%,56.00%,23.90%,11379
2017,Nori Aoki,Astros,LF,110,336,374,93,66,20,2,5,48,35,29,1,44,3,5,1,12,10,2,0.277,7.80%,11.80%,0.66,0.335,0.393,0.728,0.116,5.6,0.301,44,-2,0.315,97,0.9,-0.7,-1.8,89,85,132,70,6.70%,26.90%,41.30%,31.90%,21.10%,55.40%,23.50%,13075
2018,Gerardo Parra,Rockies,LF,142,401,443,114,91,17,0,6,52,53,32,3,75,5,3,2,6,11,4,0.284,7.20%,16.90%,0.43,0.342,0.372,0.714,0.087,4,0.334,51,-0.7,0.313,80,0.3,-1.5,0.5,80,114,108,81,6.60%,36.30%,33.80%,29.90%,13.90%,52.00%,34.10%,8553
2016,Michael Conforto,Mets,LF,109,304,348,67,33,21,1,12,38,42,36,2,89,5,3,0,6,2,1,0.22,10.30%,25.60%,0.4,0.31,0.414,0.725,0.194,3.3,0.267,39,-1.8,0.312,97,-0.2,0.8,0.5,120,89,81,132,12.20%,42.70%,32.60%,24.80%,17.40%,42.70%,39.90%,16376
2017,Starling Marte,Pirates,LF,77,309,339,85,69,7,2,7,48,31,20,0,63,8,2,0,5,21,4,0.275,5.90%,18.60%,0.32,0.333,0.379,0.712,0.104,7.1,0.324,39,-2.6,0.312,91,2.3,0.6,-0.1,66,102,111,85,9.90%,36.30%,33.90%,29.80%,29.00%,44.80%,26.20%,9241
2018,Josh Reddick,Astros,LF,134,433,487,105,73,13,2,17,63,47,49,3,77,0,2,1,9,7,2,0.242,10.10%,15.80%,0.64,0.318,0.4,0.718,0.157,4.7,0.258,56,-1.3,0.311,99,0.3,-0.7,0.3,121,88,88,121,10.90%,44.90%,32.90%,22.30%,19.20%,50.70%,30.10%,3892
2017,Jayson Werth,Nationals,LF,70,252,289,57,36,10,1,10,35,29,35,1,69,1,1,0,4,4,3,0.226,12.10%,23.90%,0.51,0.322,0.393,0.715,0.167,3.8,0.27,33,-2.5,0.311,86,-0.6,1.2,0.4,135,87,90,120,12.80%,45.10%,31.50%,23.40%,22.30%,45.10%,32.60%,1327
2017,Chris Young,Red Sox,LF,90,243,276,57,36,12,2,7,30,25,30,0,55,2,1,0,4,3,2,0.235,10.90%,19.90%,0.55,0.322,0.387,0.709,0.152,4.3,0.275,31,-2.6,0.31,87,-0.4,0.2,0.6,129,94,82,125,8.10%,52.40%,31.80%,15.90%,26.50%,43.90%,29.60%,3882
2018,Joey Rickard,Orioles,LF,79,213,230,52,33,10,1,8,27,23,15,0,55,2,0,0,3,4,2,0.244,6.50%,23.90%,0.27,0.3,0.413,0.713,0.169,4.6,0.293,26,-1,0.309,92,-0.1,1.6,0.4,79,103,83,118,11.90%,41.80%,34.20%,24.10%,22.80%,48.10%,29.10%,13277
2016,Ryan Raburn,Rockies,LF,113,223,256,49,28,10,2,9,30,30,28,0,80,2,3,0,6,0,0,0.22,10.90%,31.30%,0.35,0.309,0.404,0.712,0.184,3.2,0.292,28,-2,0.309,75,-0.1,1.1,-0.2,127,74,103,112,16.10%,38.40%,34.90%,26.70%,15.10%,46.60%,38.40%,2218
2016,Brock Holt,Red Sox,LF,94,290,324,74,51,16,0,7,45,34,27,0,58,3,3,1,5,4,3,0.255,8.30%,17.90%,0.47,0.322,0.383,0.705,0.128,3.6,0.294,36,-2.6,0.308,87,-0.6,3.3,0.4,104,117,124,61,13.70%,36.40%,33.50%,30.10%,23.70%,53.00%,23.30%,9345
2017,Gregor Blanco,Diamondbacks,LF,90,224,256,55,39,10,3,3,43,13,31,0,59,0,0,1,2,15,1,0.246,12.10%,23.00%,0.53,0.337,0.357,0.694,0.112,8.4,0.321,28,-2.7,0.308,82,2.4,1.9,0.7,135,107,97,100,5.40%,33.70%,38.60%,27.70%,18.10%,53.60%,28.30%,3123
2018,Trey Mancini,Orioles,LF,156,582,636,141,91,23,3,24,69,58,44,1,153,5,5,0,17,0,1,0.242,6.90%,24.10%,0.29,0.299,0.416,0.715,0.174,2.4,0.285,71,-3.6,0.308,91,-0.7,2.7,-2.2,83,89,129,73,20.90%,38.00%,35.70%,26.30%,20.30%,46.10%,33.60%,15149
2016,Matt Szczur,Cubs,LF,107,185,200,48,33,9,1,5,30,24,13,2,39,1,0,1,2,2,4,0.259,6.50%,19.50%,0.33,0.312,0.4,0.712,0.141,4.5,0.305,21,-2.1,0.305,87,-1.3,-0.2,0.5,75,92,95,111,9.30%,38.10%,36.10%,25.90%,25.20%,52.40%,22.50%,11255
2018,Brett Gardner,Yankees,LF,140,530,609,125,86,20,7,12,95,45,65,0,107,5,5,4,6,16,2,0.236,10.70%,17.60%,0.61,0.322,0.368,0.69,0.132,7.3,0.272,66,-4.9,0.305,91,2,6.1,0.8,129,84,115,92,8.50%,36.10%,37.30%,26.60%,19.40%,53.00%,27.60%,9927
2018,Alex Gordon,Royals,LF,141,506,568,124,87,24,0,13,56,54,50,4,124,10,2,0,7,12,2,0.245,8.80%,21.80%,0.4,0.324,0.37,0.694,0.125,3.8,0.299,62,-4.7,0.305,89,1.2,-2.3,1,106,124,103,82,11.30%,40.20%,34.20%,25.60%,15.90%,46.20%,37.90%,5209
2017,Ian Desmond,Rockies,LF,95,339,373,93,74,11,1,7,47,40,24,1,87,4,4,2,13,15,4,0.274,6.40%,23.30%,0.28,0.326,0.375,0.701,0.1,5.6,0.345,40,-5.2,0.305,70,1.1,1,-1.4,72,80,142,59,13.20%,36.10%,38.80%,25.20%,24.80%,48.10%,27.10%,6885
2016,Joey Rickard,Orioles,LF,85,257,282,69,51,13,0,5,32,19,18,0,54,2,2,3,3,4,1,0.268,6.40%,19.10%,0.33,0.319,0.377,0.696,0.109,3.7,0.32,30,-3.2,0.304,88,0.2,-0.1,0.6,80,103,95,104,6.80%,42.80%,31.70%,25.50%,20.20%,53.90%,26.00%,13277
2016,Eddie Rosario,Twins,LF,92,335,354,90,61,17,2,10,52,32,12,2,91,2,3,2,4,5,2,0.269,3.40%,25.70%,0.13,0.295,0.421,0.716,0.152,5.6,0.338,38,-4.2,0.304,86,0,3.1,0.9,42,94,105,97,11.90%,36.10%,39.80%,24.10%,18.50%,51.40%,30.10%,12155
2016,Howie Kendrick,Dodgers,LF,146,487,543,124,88,26,2,8,65,40,50,2,96,3,3,0,20,10,2,0.255,9.20%,17.70%,0.52,0.326,0.366,0.691,0.111,4.8,0.301,57,-6.6,0.303,90,0.9,4,-2.5,107,91,136,58,10.40%,25.90%,36.60%,37.60%,15.20%,51.00%,33.80%,4229
2018,Travis Jankowski,Padres,LF,117,347,387,90,71,12,3,4,45,17,37,0,73,1,0,2,7,24,7,0.259,9.60%,18.90%,0.51,0.332,0.346,0.678,0.086,6.5,0.319,41,-3.8,0.303,91,1.7,1.4,-0.5,107,100,135,57,7.70%,34.40%,33.70%,31.90%,21.40%,52.90%,25.70%,13768
2016,Alex Gordon,Royals,LF,128,445,506,98,63,16,2,17,62,40,52,3,148,8,1,0,9,8,1,0.22,10.30%,29.20%,0.35,0.312,0.38,0.692,0.16,5,0.288,53,-6.5,0.303,86,0.9,-0.1,-0.2,128,118,86,107,15.00%,44.60%,32.90%,22.50%,16.10%,47.00%,36.90%,5209
2016,Rajai Davis,Indians,LF,134,454,495,113,76,23,2,12,74,48,33,0,106,5,2,1,9,43,6,0.249,6.70%,21.40%,0.31,0.306,0.388,0.693,0.139,7.8,0.299,52,-6.7,0.302,83,5.9,4.2,-0.1,83,93,102,101,9.60%,43.60%,31.30%,25.10%,19.10%,54.40%,26.50%,3708
2018,Jon Jay,Diamondbacks,LF,143,527,586,141,112,19,7,3,74,40,33,0,95,18,3,5,11,4,3,0.268,5.60%,16.20%,0.35,0.33,0.347,0.678,0.08,5.3,0.319,62,-6.3,0.301,87,-0.8,-0.7,-1.2,66,112,138,46,4.20%,33.40%,35.20%,31.40%,12.70%,51.80%,35.50%,5227
2016,Coco Crisp,Athletics,LF,122,446,498,103,59,27,4,13,54,55,46,2,78,0,2,4,7,10,5,0.231,9.20%,15.70%,0.59,0.302,0.397,0.698,0.166,5.1,0.252,52,-6.9,0.301,88,-0.3,0.4,0.3,115,107,91,107,9.40%,41.40%,36.60%,21.90%,16.60%,58.80%,24.60%,1572
2016,Ezequiel Carrera,Blue Jays,LF,110,270,310,67,51,9,1,6,47,23,27,0,70,4,2,7,8,7,4,0.248,8.70%,22.60%,0.39,0.323,0.356,0.679,0.107,5.3,0.311,32,-4.4,0.301,86,-0.4,1.1,-0.3,109,81,131,72,12.50%,41.20%,33.00%,25.80%,22.00%,52.60%,25.40%,9048
2017,Mallex Smith,Rays,LF,81,256,282,69,55,8,4,2,33,12,23,0,62,0,1,2,2,16,5,0.27,8.20%,22.00%,0.37,0.329,0.355,0.684,0.086,7.2,0.347,30,-4.8,0.301,88,0.9,1.4,0.9,97,109,116,76,4.10%,37.10%,24.40%,38.60%,25.90%,52.80%,21.30%,13608
2017,Cameron Maybin,Angels,LF,114,395,450,90,58,20,2,10,63,35,51,1,94,2,1,1,12,33,8,0.228,11.30%,20.90%,0.54,0.318,0.365,0.683,0.137,6.9,0.274,47,-7.9,0.3,87,2.9,2.9,-1.3,135,71,133,76,12.00%,38.90%,34.30%,26.70%,20.10%,52.50%,27.40%,5223
2016,Mallex Smith,Braves,LF,72,189,215,45,31,7,4,3,28,22,20,0,48,2,1,3,3,16,8,0.238,9.30%,22.30%,0.42,0.316,0.365,0.681,0.127,8.1,0.302,22,-3.3,0.3,84,-0.2,0.1,0.4,108,77,136,67,10.70%,33.80%,33.10%,33.10%,29.00%,51.00%,20.00%,13608
2018,Matt Joyce,Athletics,LF,83,207,246,43,27,9,0,7,34,15,35,2,53,1,2,1,3,0,2,0.208,14.20%,21.50%,0.66,0.322,0.353,0.675,0.145,2.4,0.242,26,-3.1,0.299,90,-1,0.1,0.6,171,121,83,107,11.50%,42.00%,36.30%,21.70%,14.70%,49.70%,35.70%,3353
2017,Hernan Perez,Brewers,LF,136,432,458,112,76,19,3,14,47,51,20,1,79,0,4,2,8,13,4,0.259,4.40%,17.20%,0.25,0.289,0.414,0.704,0.155,5.3,0.286,47,-8.9,0.298,79,0.7,1.3,0.3,49,89,109,95,11.90%,39.30%,35.70%,25.10%,21.20%,48.50%,30.40%,5751
2016,Melvin Upton Jr.,Padres,LF,149,492,539,117,79,15,3,20,64,61,37,1,155,2,6,1,6,27,8,0.238,6.90%,28.80%,0.24,0.291,0.402,0.693,0.165,6.2,0.3,54,-9.2,0.297,84,1.9,2.2,1.3,82,84,109,98,17.40%,34.10%,36.70%,29.20%,18.10%,51.90%,30.00%,5015
2018,Leury Garcia,White Sox,LF,82,258,275,70,55,7,4,4,23,32,9,0,69,3,1,4,2,12,1,0.271,3.30%,25.10%,0.13,0.303,0.376,0.679,0.105,6.9,0.355,28,-4.5,0.295,86,1.8,-1.6,0.6,39,135,115,62,9.50%,31.40%,35.60%,33.00%,17.00%,53.10%,29.90%,5913
2018,Cameron Maybin,Marlins,LF,129,342,384,85,65,14,2,4,32,28,38,1,75,2,2,0,7,10,5,0.249,9.90%,19.50%,0.51,0.326,0.336,0.662,0.088,4.3,0.306,39,-6.3,0.295,87,-0.3,-1.6,0.8,112,109,113,79,5.40%,37.90%,41.30%,20.80%,19.70%,46.80%,33.50%,5223
2018,Guillermo Heredia,Mariners,LF,125,292,337,69,49,14,1,5,29,19,32,0,52,4,2,7,4,2,4,0.236,9.50%,15.40%,0.62,0.318,0.342,0.661,0.106,2.7,0.27,34,-5.5,0.295,88,-1.4,-0.4,0.9,114,110,102,92,6.30%,40.20%,28.90%,30.90%,22.10%,51.00%,26.90%,18721
2018,Nicky Delmonico,White Sox,LF,88,284,318,61,37,11,5,8,31,25,27,1,80,6,1,0,7,1,2,0.215,8.50%,25.20%,0.34,0.296,0.373,0.669,0.158,4.4,0.269,31,-5.8,0.292,85,-0.8,-0.4,-0.5,102,83,99,111,9.60%,40.50%,30.70%,28.80%,18.10%,52.20%,29.80%,13157
2016,Nolan Reimold,Orioles,LF,104,203,227,45,29,9,1,6,25,15,22,0,62,1,1,0,8,1,2,0.222,9.70%,27.30%,0.35,0.3,0.365,0.664,0.143,3.2,0.287,22,-4.9,0.292,80,-0.7,-1,-1.1,121,97,102,99,12.00%,40.10%,32.40%,27.50%,26.80%,47.90%,25.40%,3441
2018,Gorkys Hernandez,Giants,LF,142,414,451,97,64,16,2,15,52,40,27,1,113,4,4,2,14,8,5,0.234,6.00%,25.10%,0.24,0.285,0.391,0.676,0.157,4.7,0.283,44,-8.5,0.292,85,-0.7,0.6,-2.3,67,74,112,102,14.20%,38.10%,34.50%,27.40%,20.90%,40.40%,38.80%,4146
2016,Jeff Francoeur,Braves,LF,125,307,331,78,55,15,1,7,33,34,20,2,90,0,3,1,5,2,2,0.254,6.00%,27.20%,0.22,0.297,0.378,0.675,0.124,3.1,0.333,31,-7.7,0.29,78,-0.6,0.9,0.5,70,88,109,96,9.70%,40.30%,34.40%,25.30%,20.40%,50.20%,29.40%,4792
2017,Guillermo Heredia,Mariners,LF,123,386,426,96,74,16,0,6,43,24,27,2,64,11,1,1,9,1,5,0.249,6.30%,15.00%,0.42,0.315,0.337,0.652,0.088,2.2,0.284,40,-11.9,0.288,80,-2.2,1,-0.1,75,87,110,96,5.50%,35.20%,39.50%,25.30%,23.80%,55.90%,20.40%,18721
2017,Gorkys Hernandez,Giants,LF,128,310,348,79,58,20,1,0,40,22,31,3,73,3,2,2,6,12,4,0.255,8.90%,21.00%,0.42,0.327,0.326,0.652,0.071,5.3,0.331,33,-9.8,0.288,77,0.5,3,0.1,99,105,107,88,0.00%,38.60%,34.40%,27.00%,22.40%,52.30%,25.30%,4146
2018,Austin Slater,Giants,LF,74,199,225,50,42,6,1,1,21,23,20,2,69,5,1,0,5,7,0,0.251,8.90%,30.70%,0.29,0.333,0.307,0.64,0.055,5.6,0.377,21,-5,0.287,82,1.2,-0.1,-0.3,99,95,146,46,4.80%,29.00%,35.10%,35.90%,20.60%,42.00%,37.40%,16153
2017,Ichiro Suzuki,Marlins,LF,136,196,215,50,41,6,0,3,19,20,17,1,35,1,0,1,2,1,1,0.255,7.90%,16.30%,0.49,0.318,0.332,0.649,0.077,1.9,0.297,20,-6.2,0.287,77,-0.4,-0.3,0.8,88,91,129,69,7.70%,32.70%,34.60%,32.70%,27.20%,54.30%,18.50%,1101
