"Season","Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","BB/K","OBP","SLG","OPS","ISO","Spd","BABIP","wRC","wRAA","wOBA","wRC+","wSB","UBR","wGDP","BB%+","LD+%","GB%+","FB%+","HR/FB","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","playerid"
"2018","Adam Jones","Orioles","145","580","613","163","113","35","0","15","54","63","24","1","93","5","4","0","21","7","1",".281","3.9 %","15.2 %","0.26",".313",".419",".732",".138","3.0",".311","72","0.3",".315","96","0.6","1.0","-2.5","47","97","101","100","8.4 %","39.9 %","33.6 %","26.5 %","19.4 %","49.3 %","31.4 %","6368"
"2017","Delino DeShields","Rangers","120","376","440","101","78","15","2","6","75","22","44","0","109","3","4","13","2","29","8",".269","10.0 %","24.8 %","0.40",".347",".367",".714",".098","7.1",".358","51","-2.2",".315","86","2.1","5.3","1.8","119","99","104","96","6.8 %","39.4 %","31.0 %","29.6 %","20.1 %","56.0 %","23.9 %","11379"
"2018","Odubel Herrera","Phillies","148","550","597","140","96","19","3","22","64","71","38","3","122","7","1","1","11","5","2",".255","6.4 %","20.4 %","0.31",".310",".420",".730",".165","3.7",".290","70","0.1",".315","96","-0.2","0.4","1.5","71","84","103","106","13.9 %","38.8 %","33.7 %","27.4 %","27.2 %","47.9 %","24.9 %","11476"
"2017","Jackie Bradley Jr.","Red Sox","133","482","541","118","79","19","3","17","58","63","48","4","124","9","2","0","8","8","3",".245","8.9 %","22.9 %","0.39",".323",".402",".726",".158","4.5",".294","62","-3.7",".313","89","0.0","3.4","1.6","105","91","113","89","14.5 %","41.9 %","33.6 %","24.4 %","17.5 %","49.2 %","33.3 %","12984"
"2016","Kirk Nieuwenhuis","Brewers","125","335","392","70","38","18","1","13","38","44","56","1","133","1","0","0","5","8","9",".209","14.3 %","33.9 %","0.42",".324",".385",".709",".176","3.3",".302","44","-1.8",".313","91","-2.3","1.0","1.0","165","93","104","99","19.4 %","48.5 %","27.2 %","24.3 %","13.4 %","51.5 %","35.2 %","6400"
"2017","Starling Marte","Pirates","77","309","339","85","69","7","2","7","48","31","20","0","63","8","2","0","5","21","4",".275","5.9 %","18.6 %","0.32",".333",".379",".712",".104","7.1",".324","39","-2.6",".312","91","2.3","0.6","-0.1","66","102","111","85","9.9 %","36.3 %","33.9 %","29.8 %","29.0 %","44.8 %","26.2 %","9241"
"2017","Byron Buxton","Twins","140","462","511","117","81","14","6","16","69","51","38","2","150","4","2","5","1","29","1",".253","7.4 %","29.4 %","0.25",".314",".413",".728",".160","8.2",".339","58","-4.0",".312","92","5.1","4.4","2.3","88","114","89","104","14.2 %","47.3 %","32.9 %","19.8 %","18.2 %","54.2 %","27.6 %","14161"
"2016","Denard Span","Giants","143","572","637","152","113","23","5","11","70","53","53","2","79","4","2","6","8","12","7",".266","8.3 %","12.4 %","0.67",".331",".381",".712",".115","4.6",".291","72","-3.5",".312","94","-0.8","2.9","0.7","96","107","118","72","9.2 %","37.7 %","38.3 %","24.0 %","23.0 %","52.3 %","24.8 %","8347"
"2016","Chris Owings","Diamondbacks","119","437","466","121","81","24","11","5","52","49","20","4","87","5","2","2","8","21","2",".277","4.3 %","18.7 %","0.23",".315",".416",".731",".140","7.8",".334","52","-2.8",".311","86","3.2","-1.0","0.5","50","109","111","80","5.3 %","31.9 %","39.8 %","28.3 %","17.8 %","52.3 %","29.9 %","10030"
"2018","Jackie Bradley Jr.","Red Sox","144","474","535","111","61","33","4","13","76","59","46","3","137","11","4","0","6","17","1",".234","8.6 %","25.6 %","0.34",".314",".403",".717",".169","7.1",".299","61","-1.9",".310","90","2.7","2.3","0.7","104","97","102","100","10.6 %","45.2 %","34.3 %","20.5 %","10.0 %","49.0 %","41.1 %","12984"
"2017","Enrique Hernandez","Dodgers","140","297","342","64","27","24","2","11","46","37","41","2","80","0","3","1","4","3","0",".215","12.0 %","23.4 %","0.51",".308",".421",".729",".205","5.1",".254","39","-3.1",".310","92","0.4","1.8","1.1","133","91","94","113","12.6 %","46.2 %","30.8 %","23.1 %","15.8 %","44.8 %","39.4 %","10472"
"2017","Manuel Margot","Padres","126","487","529","128","90","18","7","13","53","39","35","0","106","2","4","1","6","17","7",".263","6.6 %","20.0 %","0.33",".313",".409",".721",".146","6.1",".309","59","-5.1",".309","90","0.1","0.6","0.3","74","113","92","103","9.4 %","27.7 %","40.4 %","31.9 %","25.9 %","48.7 %","25.4 %","14712"
"2018","Ender Inciarte","Braves","156","597","660","158","115","27","6","10","83","61","49","1","86","6","4","4","6","28","14",".265","7.4 %","13.0 %","0.57",".325",".380",".705",".116","6.1",".293","74","-3.4",".308","90","-0.5","5.2","1.4","83","110","104","89","6.4 %","40.1 %","35.3 %","24.7 %","19.7 %","48.8 %","31.6 %","4922"
"2016","Jacoby Ellsbury","Yankees","148","551","626","145","107","24","5","9","71","56","54","1","84","2","3","4","11","20","8",".263","8.6 %","13.4 %","0.64",".330",".374",".703",".111","5.7",".295","69","-5.0",".308","90","0.4","2.3","-0.2","108","111","105","87","6.2 %","39.2 %","37.8 %","23.0 %","22.2 %","51.3 %","26.6 %","4727"
"2017","Gregor Blanco","Diamondbacks","90","224","256","55","39","10","3","3","43","13","31","0","59","0","0","1","2","15","1",".246","12.1 %","23.0 %","0.53",".337",".357",".694",".112","8.4",".321","28","-2.7",".308","82","2.4","1.9","0.7","135","107","97","100","5.4 %","33.7 %","38.6 %","27.7 %","18.1 %","53.6 %","28.3 %","3123"
"2017","Keon Broxton","Brewers","143","414","463","91","52","15","4","20","66","49","40","1","175","7","1","1","3","21","7",".220","8.6 %","37.8 %","0.23",".299",".420",".719",".200","7.4",".323","51","-5.1",".308","85","1.0","-0.7","1.3","96","99","102","98","24.4 %","36.5 %","35.7 %","27.8 %","17.0 %","47.7 %","35.3 %","9253"
"2018","Albert Almora Jr.","Cubs","152","444","479","127","97","24","1","5","62","41","24","1","83","3","6","2","12","1","3",".286","5.0 %","17.3 %","0.29",".323",".378",".701",".092","3.0",".337","52","-3.9",".305","89","-1.3","0.1","-0.6","56","93","117","83","4.8 %","38.2 %","32.3 %","29.5 %","23.3 %","49.3 %","27.4 %","14109"
"2016","Eddie Rosario","Twins","92","335","354","90","61","17","2","10","52","32","12","2","91","2","3","2","4","5","2",".269","3.4 %","25.7 %","0.13",".295",".421",".716",".152","5.6",".338","38","-4.2",".304","86","0.0","3.1","0.9","42","94","105","97","11.9 %","36.1 %","39.8 %","24.1 %","18.5 %","51.4 %","30.1 %","12155"
"2016","Byron Buxton","Twins","92","298","331","67","32","19","6","10","44","38","23","0","118","3","3","4","2","10","2",".225","6.9 %","35.6 %","0.19",".284",".430",".714",".205","7.9",".329","35","-3.9",".304","86","1.1","2.9","1.7","87","106","80","122","13.5 %","47.6 %","28.9 %","23.5 %","16.6 %","56.2 %","27.3 %","14161"
"2018","Travis Jankowski","Padres","117","347","387","90","71","12","3","4","45","17","37","0","73","1","0","2","7","24","7",".259","9.6 %","18.9 %","0.51",".332",".346",".678",".086","6.5",".319","41","-3.8",".303","91","1.7","1.4","-0.5","107","100","135","57","7.7 %","34.4 %","33.7 %","31.9 %","21.4 %","52.9 %","25.7 %","13768"
"2017","Kevin Pillar","Blue Jays","154","587","632","150","96","37","1","16","72","42","33","0","95","6","3","3","13","15","6",".256","5.2 %","15.0 %","0.35",".300",".404",".704",".148","4.4",".280","67","-9.9",".302","86","0.1","1.0","-0.1","62","101","100","100","8.9 %","40.2 %","34.9 %","24.9 %","22.5 %","50.2 %","27.3 %","12434"
"2018","Kevin Pillar","Blue Jays","142","512","542","129","72","40","2","15","65","59","18","0","98","6","6","0","8","14","3",".252","3.3 %","18.1 %","0.18",".282",".426",".708",".174","5.6",".281","58","-5.7",".302","89","1.3","2.1","1.1","40","125","84","104","9.5 %","40.7 %","35.0 %","24.3 %","21.4 %","44.5 %","34.1 %","12434"
"2016","Rajai Davis","Indians","134","454","495","113","76","23","2","12","74","48","33","0","106","5","2","1","9","43","6",".249","6.7 %","21.4 %","0.31",".306",".388",".693",".139","7.8",".299","52","-6.7",".302","83","5.9","4.2","-0.1","83","93","102","101","9.6 %","43.6 %","31.3 %","25.1 %","19.1 %","54.4 %","26.5 %","3708"
"2016","Coco Crisp","- - -","122","446","498","103","59","27","4","13","54","55","46","2","78","0","2","4","7","10","5",".231","9.2 %","15.7 %","0.59",".302",".397",".698",".166","5.1",".252","52","-6.9",".301","88","-0.3","0.4","0.3","115","107","91","107","9.4 %","41.4 %","36.6 %","21.9 %","16.6 %","58.8 %","24.6 %","1572"
"2017","Mallex Smith","Rays","81","256","282","69","55","8","4","2","33","12","23","0","62","0","1","2","2","16","5",".270","8.2 %","22.0 %","0.37",".329",".355",".684",".086","7.2",".347","30","-4.8",".301","88","0.9","1.4","0.9","97","109","116","76","4.1 %","37.1 %","24.4 %","38.6 %","25.9 %","52.8 %","21.3 %","13608"
"2017","Cameron Maybin","- - -","114","395","450","90","58","20","2","10","63","35","51","1","94","2","1","1","12","33","8",".228","11.3 %","20.9 %","0.54",".318",".365",".683",".137","6.9",".274","47","-7.9",".300","87","2.9","2.9","-1.3","135","71","133","76","12.0 %","38.9 %","34.3 %","26.7 %","20.1 %","52.5 %","27.4 %","5223"
"2016","Mallex Smith","Braves","72","189","215","45","31","7","4","3","28","22","20","0","48","2","1","3","3","16","8",".238","9.3 %","22.3 %","0.42",".316",".365",".681",".127","8.1",".302","22","-3.3",".300","84","-0.2","0.1","0.4","108","77","136","67","10.7 %","33.8 %","33.1 %","33.1 %","29.0 %","51.0 %","20.0 %","13608"
"2017","Bradley Zimmer","Indians","101","299","332","72","47","15","2","8","41","39","26","1","99","4","3","0","5","18","1",".241","7.8 %","29.8 %","0.26",".307",".385",".692",".144","7.0",".328","34","-6.2",".299","79","3.0","2.9","0.8","93","100","111","87","13.1 %","37.9 %","36.0 %","26.1 %","18.2 %","48.3 %","33.5 %","16221"
"2016","Michael Bourn","- - -","113","375","413","99","75","13","6","5","48","38","28","0","92","0","2","8","3","15","5",".264","6.8 %","22.3 %","0.30",".314",".371",".684",".107","6.8",".336","42","-6.7",".298","79","0.7","0.1","2.1","80","106","115","76","7.0 %","36.2 %","35.5 %","28.3 %","17.4 %","57.0 %","25.6 %","6387"
"2016","Leonys Martin","Mariners","143","518","576","128","93","17","3","15","72","47","44","0","149","3","7","4","10","24","6",".247","7.6 %","25.9 %","0.30",".306",".378",".684",".131","6.2",".313","58","-9.7",".298","89","2.0","2.0","0.6","95","98","98","104","11.3 %","45.8 %","31.3 %","22.9 %","22.1 %","48.4 %","29.5 %","11846"
"2017","Jarrod Dyson","Mariners","111","346","390","87","66","13","3","5","56","30","28","2","55","10","2","4","3","28","7",".251","7.2 %","14.1 %","0.51",".324",".350",".674",".098","7.5",".285","39","-8.2",".296","86","2.4","2.5","0.7","85","94","108","93","5.3 %","39.7 %","33.0 %","27.3 %","30.0 %","54.2 %","15.8 %","4866"
"2016","Carlos Gomez","- - -","118","411","453","95","59","22","1","13","45","53","34","2","136","5","0","3","11","18","5",".231","7.5 %","30.0 %","0.25",".298",".384",".682",".153","5.0",".313","45","-8.4",".296","83","1.3","-0.2","-0.6","94","103","101","98","14.3 %","44.6 %","31.7 %","23.7 %","21.9 %","47.8 %","30.2 %","4881"
"2018","Leury Garcia","White Sox","82","258","275","70","55","7","4","4","23","32","9","0","69","3","1","4","2","12","1",".271","3.3 %","25.1 %","0.13",".303",".376",".679",".105","6.9",".355","28","-4.5",".295","86","1.8","-1.6","0.6","39","135","115","62","9.5 %","31.4 %","35.6 %","33.0 %","17.0 %","53.1 %","29.9 %","5913"
"2016","Kevin Pillar","Blue Jays","146","548","584","146","102","35","2","7","59","53","24","0","90","6","3","3","12","14","6",".266","4.1 %","15.4 %","0.27",".303",".376",".679",".109","4.7",".306","58","-11.3",".295","82","0.0","2.6","-1.0","51","100","104","95","4.5 %","39.0 %","31.5 %","29.5 %","24.8 %","48.1 %","27.2 %","12434"
"2018","Cameron Maybin","- - -","129","342","384","85","65","14","2","4","32","28","38","1","75","2","2","0","7","10","5",".249","9.9 %","19.5 %","0.51",".326",".336",".662",".088","4.3",".306","39","-6.3",".295","87","-0.3","-1.6","0.8","112","109","113","79","5.4 %","37.9 %","41.3 %","20.8 %","19.7 %","46.8 %","33.5 %","5223"
"2018","Guillermo Heredia","Mariners","125","292","337","69","49","14","1","5","29","19","32","0","52","4","2","7","4","2","4",".236","9.5 %","15.4 %","0.62",".318",".342",".661",".106","2.7",".270","34","-5.5",".295","88","-1.4","-0.4","0.9","114","110","102","92","6.3 %","40.2 %","28.9 %","30.9 %","22.1 %","51.0 %","26.9 %","18721"
"2016","Billy Hamilton","Reds","119","411","460","107","82","19","3","3","69","17","36","0","93","1","1","11","5","58","8",".260","7.8 %","20.2 %","0.39",".321",".343",".664",".083","8.3",".329","45","-9.2",".294","78","8.1","4.4","0.6","91","103","107","89","3.3 %","34.9 %","37.0 %","28.2 %","21.8 %","59.1 %","19.1 %","10199"
"2016","Travis Jankowski","Padres","131","335","383","82","65","13","2","2","53","12","42","0","100","2","0","3","5","30","12",".245","11.0 %","26.1 %","0.42",".332",".313",".646",".069","6.9",".343","37","-8.1",".293","81","0.8","1.9","0.7","127","123","131","46","5.9 %","23.5 %","37.4 %","39.1 %","23.5 %","52.5 %","24.0 %","13768"
"2018","Gorkys Hernandez","Giants","142","414","451","97","64","16","2","15","52","40","27","1","113","4","4","2","14","8","5",".234","6.0 %","25.1 %","0.24",".285",".391",".676",".157","4.7",".283","44","-8.5",".292","85","-0.7","0.6","-2.3","67","74","112","102","14.2 %","38.1 %","34.5 %","27.4 %","20.9 %","40.4 %","38.8 %","4146"
"2016","Austin Jackson","White Sox","54","181","203","46","32","12","2","0","24","18","17","0","39","1","2","2","3","2","1",".254","8.4 %","19.2 %","0.44",".318",".343",".661",".088","5.2",".319","19","-4.4",".292","81","-0.1","0.5","0.2","104","148","85","91","0.0 %","35.6 %","34.3 %","30.1 %","13.7 %","52.1 %","34.3 %","9848"
"2018","Jake Marisnick","Astros","103","213","235","45","26","8","1","10","34","28","15","1","84","4","1","1","6","6","2",".211","6.4 %","35.7 %","0.18",".275",".399",".674",".188","6.5",".292","23","-4.7",".290","84","0.3","1.5","0.0","77","108","75","124","17.5 %","35.1 %","35.9 %","29.0 %","20.6 %","50.4 %","29.0 %","11339"
"2018","Manuel Margot","Padres","141","477","519","117","75","26","8","8","50","51","32","4","88","2","7","1","9","11","10",".245","6.2 %","17.0 %","0.36",".292",".384",".675",".138","5.6",".281","49","-11.3",".288","81","-2.1","0.9","-0.2","69","91","99","106","5.5 %","39.6 %","35.5 %","24.9 %","20.2 %","40.6 %","39.3 %","14712"
"2017","Guillermo Heredia","Mariners","123","386","426","96","74","16","0","6","43","24","27","2","64","11","1","1","9","1","5",".249","6.3 %","15.0 %","0.42",".315",".337",".652",".088","2.2",".284","40","-11.9",".288","80","-2.2","1.0","-0.1","75","87","110","96","5.5 %","35.2 %","39.5 %","25.3 %","23.8 %","55.9 %","20.4 %","18721"
"2018","Greg Allen","Indians","91","265","291","68","52","11","3","2","36","20","14","1","58","7","1","4","5","21","4",".257","4.8 %","19.9 %","0.24",".310",".343",".654",".087","7.9",".320","28","-6.4",".288","75","2.4","0.2","0.1","58","114","111","79","3.4 %","37.7 %","36.3 %","25.9 %","13.2 %","50.5 %","36.3 %","16623"
"2017","Gorkys Hernandez","Giants","128","310","348","79","58","20","1","0","40","22","31","3","73","3","2","2","6","12","4",".255","8.9 %","21.0 %","0.42",".327",".326",".652",".071","5.3",".331","33","-9.8",".288","77","0.5","3.0","0.1","99","105","107","88","0.0 %","38.6 %","34.4 %","27.0 %","22.4 %","52.3 %","25.3 %","4146"
"2017","Juan Lagares","Mets","94","252","272","63","42","16","2","3","37","15","14","0","56","3","1","2","6","7","3",".250","5.1 %","20.6 %","0.25",".296",".365",".661",".115","6.2",".309","25","-7.8",".287","78","0.0","2.7","0.0","57","99","115","82","5.5 %","43.7 %","32.2 %","24.1 %","21.1 %","49.3 %","29.7 %","5384"
"2017","Ichiro Suzuki","Marlins","136","196","215","50","41","6","0","3","19","20","17","1","35","1","0","1","2","1","1",".255","7.9 %","16.3 %","0.49",".318",".332",".649",".077","1.9",".297","20","-6.2",".287","77","-0.4","-0.3","0.8","88","91","129","69","7.7 %","32.7 %","34.6 %","32.7 %","27.2 %","54.3 %","18.5 %","1101"
"2016","Jake Smolinski","Athletics","99","290","319","69","54","6","2","7","28","27","19","0","44","7","2","1","11","1","2",".238","6.0 %","13.8 %","0.43",".299",".345",".644",".107","3.0",".257","29","-9.0",".284","77","-0.8","-1.5","-1.3","74","109","97","99","8.0 %","42.6 %","33.7 %","23.7 %","20.1 %","50.6 %","29.3 %","5408"
"2016","Tyler Holt","Reds","106","179","208","42","34","5","3","0","21","13","23","0","48","2","1","3","6","4","3",".235","11.1 %","23.1 %","0.48",".327",".296",".623",".061","5.8",".318","19","-5.9",".283","71","-0.6","1.8","-0.6","128","108","116","74","0.0 %","28.9 %","36.3 %","34.8 %","13.3 %","65.2 %","21.5 %","11391"
"2016","Michael A. Taylor","Nationals","76","221","237","51","33","11","0","7","28","16","14","0","77","1","1","0","2","14","3",".231","5.9 %","32.5 %","0.18",".278",".376",".654",".145","5.6",".319","21","-6.8",".283","71","1.5","0.4","0.4","68","126","98","87","16.7 %","50.3 %","33.1 %","16.6 %","18.6 %","49.7 %","31.7 %","11489"
"2018","Kevin Kiermaier","Rays","88","332","367","72","44","12","9","7","44","29","25","2","91","6","2","2","4","10","5",".217","6.8 %","24.8 %","0.27",".282",".370",".653",".154","7.2",".275","33","-9.9",".282","79","-0.2","1.6","0.5","82","91","118","85","9.6 %","35.1 %","37.6 %","27.4 %","25.3 %","43.3 %","31.4 %","11038"
"2018","Michael A. Taylor","Nationals","134","353","385","80","49","22","3","6","46","28","29","2","116","1","0","2","9","24","6",".227","7.5 %","30.1 %","0.25",".287",".357",".644",".130","7.3",".320","34","-10.8",".280","71","2.2","3.7","-0.5","84","84","118","88","8.6 %","39.3 %","36.4 %","24.3 %","20.1 %","47.7 %","32.2 %","11489"
"2017","Peter Bourjos","Rays","100","188","203","42","25","9","3","5","27","15","12","0","53","1","1","1","2","5","4",".223","5.9 %","26.1 %","0.23",".272",".383",".655",".160","7.1",".282","18","-7.0",".280","74","-0.8","0.9","0.7","70","77","112","98","10.4 %","38.7 %","34.3 %","27.0 %","24.1 %","46.0 %","29.9 %","2578"
"2017","Rajai Davis","- - -","117","336","366","79","53","19","2","5","56","20","27","1","83","1","1","1","12","29","7",".235","7.4 %","22.7 %","0.33",".293",".348",".641",".113","8.0",".297","32","-12.9",".279","73","2.6","2.2","-1.0","88","92","107","96","5.7 %","41.2 %","31.8 %","27.1 %","20.4 %","57.3 %","22.4 %","3708"
"2017","Billy Hamilton","Reds","139","582","633","144","112","17","11","4","85","38","44","0","133","0","2","5","5","59","13",".247","7.0 %","21.0 %","0.33",".299",".335",".634",".088","9.0",".313","54","-22.9",".278","65","5.9","3.0","0.5","77","115","104","87","3.0 %","36.8 %","37.3 %","25.9 %","25.0 %","59.0 %","16.0 %","10199"
"2016","Desmond Jennings","Rays","65","200","225","40","25","7","1","7","22","20","21","0","58","2","1","1","4","2","0",".200","9.3 %","25.8 %","0.36",".281",".350",".631",".150","4.2",".243","19","-7.4",".278","73","0.3","0.6","0.0","116","80","106","104","13.5 %","39.6 %","36.8 %","23.6 %","20.1 %","53.5 %","26.4 %","1965"
"2018","Billy Hamilton","Reds","153","504","556","119","90","16","9","4","74","29","46","0","132","1","4","1","1","34","10",".236","8.3 %","23.7 %","0.35",".299",".327",".626",".091","8.3",".309","48","-17.0",".277","69","2.4","4.4","1.6","92","123","88","101","3.1 %","34.8 %","33.4 %","31.8 %","26.8 %","54.1 %","19.1 %","10199"
"2018","Dee Gordon","Mariners","141","556","588","149","120","17","8","4","62","36","9","0","80","9","5","9","10","30","12",".268","1.5 %","13.6 %","0.11",".288",".349",".637",".081","7.1",".304","50","-18.2",".277","76","0.8","2.5","0.2","18","105","130","61","3.9 %","32.9 %","36.3 %","30.8 %","20.0 %","59.6 %","20.4 %","8203"
"2016","Alejandro De Aza","Mets","130","234","267","48","33","9","0","6","31","25","26","1","67","5","1","1","5","4","3",".205","9.7 %","25.1 %","0.39",".297",".321",".618",".115","3.5",".259","22","-9.3",".276","73","-0.6","-0.6","0.0","113","132","76","111","9.7 %","39.6 %","39.1 %","21.3 %","12.4 %","43.8 %","43.8 %","3371"
"2018","Austin Jackson","- - -","116","347","375","85","64","17","1","3","29","32","26","2","133","1","1","0","8","3","3",".245","6.9 %","35.5 %","0.20",".299",".326",".624",".081","2.9",".387","32","-12.3",".275","74","-0.8","0.3","0.1","77","105","107","88","4.5 %","34.9 %","42.8 %","22.3 %","11.2 %","58.1 %","30.7 %","9848"
"2018","JaCoby Jones","Tigers","129","429","467","89","50","22","6","11","54","34","24","0","142","11","2","1","9","13","5",".207","5.1 %","30.4 %","0.17",".266",".364",".630",".156","7.3",".281","39","-15.5",".274","69","0.4","2.7","0.1","62","113","101","91","11.7 %","43.8 %","34.5 %","21.7 %","16.6 %","47.2 %","36.2 %","14818"
"2018","Delino DeShields","Rangers","106","334","393","72","55","14","1","2","52","22","43","0","83","3","1","12","1","20","4",".216","10.9 %","21.1 %","0.52",".310",".281",".591",".066","6.5",".280","32","-14.0",".271","59","2.1","0.4","1.5","132","89","116","88","2.7 %","31.1 %","37.5 %","31.4 %","19.3 %","53.0 %","27.7 %","11379"
"2018","Adam Engel","White Sox","143","429","463","101","74","17","4","6","49","29","18","0","129","8","1","7","1","16","8",".235","3.9 %","27.9 %","0.14",".279",".336",".614",".100","6.4",".322","37","-17.0",".270","69","-0.3","1.4","2.0","47","87","96","112","5.0 %","45.5 %","30.8 %","23.7 %","25.0 %","49.4 %","25.7 %","15082"
"2016","Brett Eibner","- - -","70","187","208","36","19","10","1","6","21","22","19","1","50","0","1","1","3","0","2",".193","9.1 %","24.0 %","0.38",".266",".353",".619",".160","3.1",".227","16","-8.6",".268","65","-0.9","0.3","0.6","114","89","96","111","11.1 %","38.9 %","27.3 %","33.8 %","25.9 %","49.6 %","24.5 %","11369"
"2016","Danny Santana","Twins","75","233","248","56","42","10","2","2","29","14","12","0","55","1","1","1","1","12","9",".240","4.8 %","22.2 %","0.22",".279",".326",".606",".086","6.4",".305","18","-10.8",".265","60","-1.4","-0.2","0.8","60","106","121","71","4.8 %","39.4 %","32.8 %","27.8 %","18.9 %","51.1 %","30.0 %","10322"
"2018","Dustin Fowler","Athletics","69","192","203","43","32","3","2","6","19","23","8","0","47","1","2","0","2","6","4",".224","3.9 %","23.2 %","0.17",".256",".354",".610",".130","5.6",".262","15","-8.5",".263","66","-0.5","-0.9","0.4","47","93","96","108","10.3 %","38.1 %","33.3 %","28.6 %","17.7 %","42.9 %","39.5 %","17098"
"2016","Delino DeShields","Rangers","74","182","203","38","27","7","0","4","36","13","15","0","54","2","1","3","1","8","3",".209","7.4 %","26.6 %","0.28",".275",".313",".588",".104","5.7",".272","14","-9.5",".261","52","0.3","1.7","0.7","92","84","126","78","11.8 %","39.4 %","38.6 %","22.0 %","22.7 %","56.8 %","20.5 %","11379"
"2016","Jake Marisnick","Astros","118","287","311","60","36","18","1","5","40","21","16","0","83","3","1","4","4","10","5",".209","5.1 %","26.7 %","0.19",".257",".331",".588",".122","6.2",".275","21","-15.7",".257","60","-0.2","0.8","0.1","64","94","103","100","7.1 %","44.0 %","32.1 %","23.9 %","21.1 %","52.6 %","26.3 %","11339"
"2018","Gregor Blanco","Giants","68","189","203","41","29","7","3","2","19","12","12","0","58","0","1","1","2","6","2",".217","5.9 %","28.6 %","0.21",".262",".317",".580",".101","6.9",".300","14","-10.1",".254","59","0.3","0.7","0.3","66","125","98","87","5.1 %","30.8 %","33.1 %","36.1 %","18.8 %","51.9 %","29.3 %","3123"
"2018","Rajai Davis","Indians","101","196","216","44","36","6","1","1","33","6","11","0","48","4","1","4","2","21","7",".224","5.1 %","22.2 %","0.23",".278",".281",".559",".056","7.6",".291","14","-11.2",".251","50","1.2","0.6","0.9","61","103","111","86","2.2 %","29.4 %","37.9 %","32.7 %","30.7 %","42.5 %","26.8 %","3708"
"2016","Ramon Flores","Brewers","104","249","289","51","41","8","0","2","18","19","31","3","58","2","4","3","11","3","0",".205","10.7 %","20.1 %","0.53",".294",".261",".555",".056","2.8",".254","18","-16.2",".250","49","0.4","0.1","-1.7","124","80","122","83","3.6 %","38.4 %","32.3 %","29.3 %","19.7 %","54.0 %","26.3 %","11165"
"2018","Lewis Brinson","Marlins","109","382","406","76","50","10","5","11","31","42","17","2","120","4","2","0","6","2","1",".199","4.2 %","29.6 %","0.14",".240",".338",".577",".139","4.5",".257","25","-22.1",".248","56","-0.2","0.5","0.8","47","77","120","90","13.4 %","44.7 %","36.7 %","18.6 %","18.9 %","42.4 %","38.6 %","14352"
"2016","Billy Burns","- - -","97","311","332","73","58","11","4","0","39","13","10","2","37","6","2","3","3","17","5",".235","3.0 %","11.1 %","0.27",".271",".296",".566",".061","7.7",".264","20","-19.5",".247","51","1.2","2.1","0.8","38","93","121","78","0.0 %","31.5 %","39.1 %","29.4 %","31.5 %","56.3 %","12.2 %","12701"
"2016","Ben Revere","Nationals","103","350","375","76","58","9","7","2","44","24","18","0","34","3","2","2","12","14","5",".217","4.8 %","9.1 %","0.53",".260",".300",".560",".083","7.7",".234","22","-22.3",".246","46","0.6","2.4","-2.3","56","85","124","78","2.4 %","37.5 %","36.3 %","26.3 %","25.3 %","54.4 %","20.3 %","4712"
"2018","Jarrod Dyson","Diamondbacks","67","206","237","39","31","4","2","2","29","12","27","2","34","0","1","3","3","16","3",".189","11.4 %","14.3 %","0.79",".282",".257",".539",".068","7.5",".216","14","-13.6",".244","48","1.8","1.7","0.3","127","103","107","90","4.0 %","39.8 %","36.9 %","23.3 %","21.0 %","56.3 %","22.7 %","4866"
"2016","JB Shuck","White Sox","81","224","241","46","35","5","2","4","27","14","12","0","21","1","1","3","5","3","3",".205","5.0 %","8.7 %","0.57",".248",".299",".547",".094","4.9",".210","13","-15.5",".240","46","-0.7","1.0","0.1","62","78","120","88","6.3 %","36.2 %","38.7 %","25.1 %","26.6 %","51.7 %","21.7 %","6677"
"2017","Adam Engel","White Sox","97","301","336","50","30","11","3","6","34","21","19","0","117","8","0","8","1","8","1",".166","5.7 %","34.8 %","0.16",".235",".282",".517",".116","7.4",".247","15","-25.9",".230","39","1.0","1.4","1.9","67","67","95","124","7.5 %","43.2 %","30.7 %","26.0 %","27.1 %","47.4 %","25.5 %","15082"
